sampleId,geneSymbol,expressionLevel
ESP002-101_Pre_Healthy,CDH5,-1.392553
ESP002-101_Pre_Healthy,SLC7A5,-1.594952
ESP002-101_Pre_Healthy,GIMAP4,-0.043248
ESP002-101_Pre_Healthy,HIF1A,0.616346
ESP002-101_Pre_Healthy,CDK2,0.237174
ESP002-101_Pre_Healthy,PDCD1,-1.909213
ESP002-101_Pre_Healthy,ATF3,1.432291
ESP002-101_Pre_Healthy,TIE1,-1.193592
ESP002-101_Pre_Healthy,CD44,3.107203
ESP002-101_Pre_Healthy,ALDOA,3.901155
ESP002-101_Pre_Healthy,FAS,-1.941363
ESP002-101_Pre_Healthy,MRE11,0.656093
ESP002-101_Pre_Healthy,IL10,-3.792746
ESP002-101_Pre_Healthy,BMP2,-0.901982
ESP002-101_Pre_Healthy,BAX,-0.563047
ESP002-101_Pre_Healthy,EIF5AL1,-3.761639
ESP002-101_Pre_Healthy,KIT,0.410003
ESP002-101_Pre_Healthy,CDK6,-0.343119
ESP002-101_Pre_Healthy,SPIB,-2.339061
ESP002-101_Pre_Healthy,PFKFB3,-1.889214
ESP002-101_Pre_Healthy,CXCL12,2.456927
ESP002-101_Pre_Healthy,CSF3,-3.629211
ESP002-101_Pre_Healthy,KIR2DL3,-3.343092
ESP002-101_Pre_Healthy,CD40,-0.01299
ESP002-101_Pre_Healthy,IRF1,0.554664
ESP002-101_Pre_Healthy,MGMT,-0.786887
ESP002-101_Pre_Healthy,GLUD1,1.870615
ESP002-101_Pre_Healthy,IFI35,-0.69661
ESP002-101_Pre_Healthy,PF4,-3.998821
ESP002-101_Pre_Healthy,GPSM3,-0.6501
ESP002-101_Pre_Healthy,SLC2A1,-1.575176
ESP002-101_Pre_Healthy,PLS3 (T-plastin),6.555987
ESP002-101_Pre_Healthy,IL2,-3.291601
ESP002-101_Pre_Healthy,CREBBP,6.597191
ESP002-101_Pre_Healthy,SNAI1,-1.259208
ESP002-101_Pre_Healthy,CTNNB1,2.565672
ESP002-101_Pre_Healthy,NOTCH2,1.892928
ESP002-101_Pre_Healthy,NFKB2,0.619492
ESP002-101_Pre_Healthy,IL33,0.212162
ESP002-101_Pre_Healthy,TREM2,-1.656131
ESP002-101_Pre_Healthy,CCL26,3.013261
ESP002-101_Pre_Healthy,LAMC2,-0.257679
ESP002-101_Pre_Healthy,AQP9,-0.218095
ESP002-101_Pre_Healthy,NKp30(NCR3),2.719584
ESP002-101_Pre_Healthy,PRKCA,-1.060893
ESP002-101_Pre_Healthy,TSLP,-1.988629
ESP002-101_Pre_Healthy,HLA-DOB,-3.071345
ESP002-101_Pre_Healthy,ANGPTL4,-0.999232
ESP002-101_Pre_Healthy,TNFRSF25,1.435185
ESP002-101_Pre_Healthy,MS4A4A,-0.846045
ESP002-101_Pre_Healthy,CLEC5A,-2.785051
ESP002-101_Pre_Healthy,ITGAM,-2.290449
ESP002-101_Pre_Healthy,MMP9,0.228513
ESP002-101_Pre_Healthy,CD7,-3.428662
ESP002-101_Pre_Healthy,VHL,-2.680094
ESP002-101_Pre_Healthy,OLFML2B,-1.312919
ESP002-101_Pre_Healthy,IL6,-4.197353
ESP002-101_Pre_Healthy,TNFRSF1A,0.083184
ESP002-101_Pre_Healthy,DKK1,-3.237036
ESP002-101_Pre_Healthy,FANCA,-1.930096
ESP002-101_Pre_Healthy,TNF,-1.577925
ESP002-101_Pre_Healthy,LTB,-1.253181
ESP002-101_Pre_Healthy,PPARGC1B,-1.070244
ESP002-101_Pre_Healthy,RPS6KB1,-0.623893
ESP002-101_Pre_Healthy,CD38,-3.807627
ESP002-101_Pre_Healthy,DTX3L,0.604801
ESP002-101_Pre_Healthy,TMEM173,-0.502755
ESP002-101_Pre_Healthy,TYK2,5.287157
ESP002-101_Pre_Healthy,NEIL1,-1.596438
ESP002-101_Pre_Healthy,HELLS,-0.671663
ESP002-101_Pre_Healthy,TGFBR1,0.422869
ESP002-101_Pre_Healthy,MB21D1,-1.81948
ESP002-101_Pre_Healthy,CCR2,-2.547638
ESP002-101_Pre_Healthy,MSH2,-0.453127
ESP002-101_Pre_Healthy,RAD51,-2.52117
ESP002-101_Pre_Healthy,TNFRSF18,-1.808955
ESP002-101_Pre_Healthy,FCGR3A/B,-2.00822
ESP002-101_Pre_Healthy,STAT1,0.205712
ESP002-101_Pre_Healthy,CTSS,0.69714
ESP002-101_Pre_Healthy,PDK1,-0.388914
ESP002-101_Pre_Healthy,ITGAV,1.729238
ESP002-101_Pre_Healthy,ANGPT1,-2.955298
ESP002-101_Pre_Healthy,BCL6B,-2.222111
ESP002-101_Pre_Healthy,CDH2,-3.180343
ESP002-101_Pre_Healthy,CSF3R,-2.320638
ESP002-101_Pre_Healthy,RELB,-0.729246
ESP002-101_Pre_Healthy,HLA-G,6.554999
ESP002-101_Pre_Healthy,CXCL16,-0.563076
ESP002-101_Pre_Healthy,IL6R,0.149735
ESP002-101_Pre_Healthy,PDGFA,-1.878978
ESP002-101_Pre_Healthy,PIK3R1,2.329408
ESP002-101_Pre_Healthy,HK1,0.373924
ESP002-101_Pre_Healthy,AXL,-0.976737
ESP002-101_Pre_Healthy,HK2,-0.281953
ESP002-101_Pre_Healthy,PDGFRB,0.781262
ESP002-101_Pre_Healthy,SMAD3,5.457307
ESP002-101_Pre_Healthy,FADD,-0.618268
