sampleId,geneSymbol,expressionLevel
USA003-101_DE_Tumor,NECTIN1,2.333199
USA003-101_DE_Tumor,SERPINA1,0.071179
USA003-101_DE_Tumor,NKG2C(KLRC2),5.446706
USA003-101_DE_Tumor,PDGFB,-1.12069
USA003-101_DE_Tumor,HLA-B,7.410441
USA003-101_DE_Tumor,VCAM1,0.639526
USA003-101_DE_Tumor,HLA-DPB1,3.42212
USA003-101_DE_Tumor,HLA-DOA,-0.56252
USA003-101_DE_Tumor,GBP2,3.328823
USA003-101_DE_Tumor,ATM,1.027413
USA003-101_DE_Tumor,PSMB8,1.944601
USA003-101_DE_Tumor,MLH1,-1.624317
USA003-101_DE_Tumor,STAT6,6.402911
USA003-101_DE_Tumor,PLA1A,-3.053891
USA003-101_DE_Tumor,NT5E,-0.092063
USA003-101_DE_Tumor,TOX,4.44393
USA003-101_DE_Tumor,PALMD,-0.660508
USA003-101_DE_Tumor,UBA7,0.919835
USA003-101_DE_Tumor,PIK3CD,0.153724
USA003-101_DE_Tumor,NOD2,-1.137219
USA003-101_DE_Tumor,CEACAM3,-2.944604
USA003-101_DE_Tumor,RIPK3,-1.66332
USA003-101_DE_Tumor,IL1R2,-0.109481
USA003-101_DE_Tumor,JAK1,0.367563
USA003-101_DE_Tumor,LBP,1.461122
USA003-101_DE_Tumor,ENO1,3.50466
USA003-101_DE_Tumor,LILRA1,-2.596117
USA003-101_DE_Tumor,BBS1,-1.17125
USA003-101_DE_Tumor,MYD88,-1.555278
USA003-101_DE_Tumor,CXCR3,-1.267148
USA003-101_DE_Tumor,CD1C,-1.13813
USA003-101_DE_Tumor,TLR9,-3.060024
USA003-101_DE_Tumor,CCL7,-4.34978
USA003-101_DE_Tumor,CPA3,-0.031471
USA003-101_DE_Tumor,SH2D1A,-1.122156
USA003-101_DE_Tumor,CCR4,-0.516356
USA003-101_DE_Tumor,HDAC4,-1.385815
USA003-101_DE_Tumor,POLD1,-1.568098
USA003-101_DE_Tumor,PTPN11,0.452122
USA003-101_DE_Tumor,JAK2,0.31879
USA003-101_DE_Tumor,WNT10A,-1.31251
USA003-101_DE_Tumor,ITGB2,2.392005
USA003-101_DE_Tumor,TYMS,-0.221717
USA003-101_DE_Tumor,KAT2B,0.988874
USA003-101_DE_Tumor,ITGA6,1.087905
USA003-101_DE_Tumor,TBX21,-2.642418
USA003-101_DE_Tumor,BRCA1,-2.407409
USA003-101_DE_Tumor,COL17A1,2.439438
USA003-101_DE_Tumor,BIRC3,-2.923771
USA003-101_DE_Tumor,KRAS,-1.01158
USA003-101_DE_Tumor,IL11RA,-0.986829
USA003-101_DE_Tumor,PI-9(SERPINB9),5.468177
USA003-101_DE_Tumor,SIRPA,-0.040013
USA003-101_DE_Tumor,CEBPB,1.87267
USA003-101_DE_Tumor,VTCN1,-4.128931
USA003-101_DE_Tumor,SGK1,1.34749
USA003-101_DE_Tumor,NLRC5,1.811172
USA003-101_DE_Tumor,CCL8,0.259388
USA003-101_DE_Tumor,TRAF1,-0.119875
USA003-101_DE_Tumor,ADAM12,-2.950953
USA003-101_DE_Tumor,MMRN2,-0.711068
USA003-101_DE_Tumor,PTGS2,-3.188735
USA003-101_DE_Tumor,SMAD5,-0.468412
USA003-101_DE_Tumor,CEACAM5,2.911784
USA003-101_DE_Tumor,LCK,-1.181477
USA003-101_DE_Tumor,ITGB3,-3.525128
USA003-101_DE_Tumor,FCGR2B,-3.101138
USA003-101_DE_Tumor,NRAS,0.467826
USA003-101_DE_Tumor,IL34,-1.026714
USA003-101_DE_Tumor,LAMA1,-5.43537
USA003-101_DE_Tumor,CLEC4E,-3.930102
USA003-101_DE_Tumor,IL18R1,-1.177427
USA003-101_DE_Tumor,MFNG,-0.078538
USA003-101_DE_Tumor,TTC30A,-3.198919
USA003-101_DE_Tumor,TNFRSF10C,-3.201889
USA003-101_Pre_Healthy,IGHG1,4.47182
USA003-101_Pre_Healthy,CCNO,-2.919639
USA003-101_Pre_Healthy,MYC,0.893934
USA003-101_Pre_Healthy,CD79A,-3.362809
USA003-101_Pre_Healthy,FSTL3,-1.240776
USA003-101_Pre_Healthy,VCAN,1.112972
USA003-101_Pre_Healthy,CX3CL1,0.017288
USA003-101_Pre_Healthy,ERBB2,0.863989
USA003-101_Pre_Healthy,FAM124B,-0.934533
USA003-101_Pre_Healthy,AKT1,1.619608
USA003-101_Pre_Healthy,SMAD4,8.86371
USA003-101_Pre_Healthy,KDR,-0.940047
USA003-101_Pre_Healthy,EGF,-3.340101
USA003-101_Pre_Healthy,MAGEA12,-4.255987
USA003-101_Pre_Healthy,IFNA1,-5.597093
USA003-101_Pre_Healthy,TGFB3,-0.427671
USA003-101_Pre_Healthy,MFGE8,1.424205
USA003-101_Pre_Healthy,CXCL2,-1.765071
USA003-101_Pre_Healthy,CCND2,-1.573373
USA003-101_Pre_Healthy,PDZK1IP1,-0.266061
USA003-101_Pre_Healthy,JAG2,-2.132199
USA003-101_Pre_Healthy,C5,-3.284403
USA003-101_Pre_Healthy,CD79B,-2.922107
USA003-101_Pre_Healthy,CXCR2,-2.042219
USA003-101_Pre_Healthy,PSMB10,-0.564651
USA003-101_Pre_Healthy,ZEB1,1.519415
USA003-101_Pre_Healthy,ANLN,-2.277926
USA003-101_Pre_Healthy,TAF3,-1.800961
USA003-101_Pre_Healthy,CD276,0.864497
USA003-101_Pre_Healthy,ICAM1,-0.316055
USA003-101_Pre_Healthy,IL16,0.343995
USA003-101_Pre_Healthy,CXCL3,-4.193338
USA003-101_Pre_Healthy,PRR5,-1.40888
USA003-101_Pre_Healthy,CTSW,-4.236476
USA003-101_Pre_Healthy,CXCR4,-3.804428
USA003-101_Pre_Healthy,IFNGR2,1.540148
USA003-101_Pre_Healthy,CDH11,0.158343
USA003-101_Pre_Healthy,COL6A3,2.506367
USA003-101_Pre_Healthy,GZMK,-2.771777
USA003-101_Pre_Healthy,IRF2,0.298004
USA003-101_Pre_Healthy,RPL7A,6.312788
USA003-101_Pre_Healthy,GPR160,-1.64776
USA003-101_Pre_Healthy,MICA,0.0093
USA003-101_Pre_Healthy,TAPBPL,-0.66413
USA003-101_Pre_Healthy,LCP1,8.27836
USA003-101_Pre_Healthy,CXCL14,4.925139
USA003-101_Pre_Healthy,CD14,0.707661
USA003-101_Pre_Healthy,IL18,0.679564
USA003-101_Pre_Healthy,CLEC14A,-0.090881
USA003-101_Pre_Healthy,HMGB1,-0.364765
USA003-101_Pre_Healthy,KIF2C,-3.181025
USA003-101_Pre_Healthy,DNMT3A,8.111488
USA003-101_Pre_Healthy,RNLS,-3.060731
USA003-101_Pre_Healthy,RPTOR,-0.355929
USA003-101_Pre_Healthy,CD68,-1.651873
USA003-101_Pre_Healthy,CCL13,-0.536072
USA003-101_Pre_Healthy,CYBB,-0.62088
USA003-101_Pre_Healthy,PLA2G2A,-3.366439
USA003-101_Pre_Healthy,FGF13,-1.855228
USA003-101_Pre_Healthy,CNTFR,-0.310145
USA003-101_Pre_Healthy,CD244,-2.827846
USA003-101_Pre_Healthy,CSF2RB,-1.470639
USA003-101_Pre_Healthy,MAP3K7,0.412205
USA003-101_Pre_Healthy,FASLG,-2.857379
USA003-101_Pre_Healthy,CD209,-2.549413
USA003-101_Pre_Healthy,IRF7,-3.221667
USA003-101_Pre_Healthy,PTCD2,-2.174264
USA003-101_Pre_Healthy,PIK3R2,0.328638
USA003-101_Pre_Healthy,ULBP6(RAET1L),4.559693
USA003-101_Pre_Healthy,LILRA5,-5.182399
USA003-101_Pre_Healthy,IL32,-0.565233
USA003-101_Pre_Healthy,CCND3,-0.925118
USA003-101_Pre_Healthy,BIRC5,0.217075
USA003-101_Pre_Healthy,LGALS9,-0.878206
USA003-101_Pre_Healthy,RASAL1,-2.416315
USA003-101_Pre_Healthy,PDCD1LG2,-2.188391
USA003-101_Pre_Healthy,IL11,-2.309758
USA003-101_Pre_Healthy,PRKX,-3.779663
USA003-101_Pre_Healthy,SNCA,-1.641796
USA003-101_Pre_Healthy,ADGRE1,-4.382659
USA003-101_Pre_Healthy,IL1F7,6.977139
USA003-101_Pre_Healthy,PSMB9,0.925803
USA003-101_Pre_Healthy,RUNX3,-2.048733
USA003-101_Pre_Healthy,PGPEP1,-2.034899
USA003-101_Pre_Healthy,MELK,-2.078076
USA003-101_Pre_Healthy,ISG15,-2.033595
USA003-101_Pre_Healthy,EIF2B4,-1.556363
USA003-101_Pre_Healthy,IRF9,-0.172076
USA003-101_Pre_Healthy,IL1A,-3.124277
USA003-101_Pre_Healthy,FCRL2,-3.386239
USA003-101_Pre_Healthy,EIF4EBP1,-1.709636
USA003-101_Pre_Healthy,LTBP1,0.869845
USA003-101_Pre_Healthy,CD40LG,-3.746622
USA003-101_Pre_Healthy,HEY1,-1.856252
USA003-101_Pre_Healthy,HLA-DQA1,1.850936
USA003-101_Pre_Healthy,PRLR,-3.031767
USA003-101_Pre_Healthy,TNFRSF11A,-0.894386
USA003-101_Pre_Healthy,AREG,-3.726994
USA003-101_Pre_Healthy,BBC3,-0.220561
USA003-101_Pre_Healthy,EDN1,-1.054664
USA003-101_Pre_Healthy,PARP12,-1.90454
USA003-101_Pre_Healthy,PIK3CG,-2.087366
USA003-101_Pre_Healthy,IL4,-3.517717
USA003-101_Pre_Healthy,F2RL1,-1.366205
USA003-101_Pre_Healthy,CXCL6,-5.088099
USA003-101_Pre_Healthy,TNFSF18,-3.814091
USA003-101_Pre_Healthy,JAK3,-2.288235
USA003-101_Pre_Healthy,NKG7,-1.973359
USA003-101_Pre_Healthy,TAPBP,0.967938
USA003-101_Pre_Healthy,MTOR,-0.28689
USA003-101_Pre_Healthy,SELP,-1.834151
USA003-101_Pre_Healthy,HLA-E,3.850758
USA003-101_Pre_Healthy,GOT1,-1.048815
USA003-101_Pre_Healthy,SMAP1,0.67686
USA003-101_Pre_Healthy,CDKN1A,0.118183
USA003-101_Pre_Healthy,CD45RA,-5.028449
USA003-101_Pre_Healthy,HNF1A,-2.015216
USA003-101_Pre_Healthy,TICAM1,-1.35091
USA003-101_Pre_Healthy,C1QA,0.913769
USA003-101_Pre_Healthy,CD86,-3.881254
USA003-101_Pre_Healthy,ITGA4,-1.87141
USA003-101_Pre_Healthy,ROR2,-2.084431
USA003-101_Pre_Healthy,WNT7B,-1.514916
USA003-101_Pre_Healthy,FLT1,-1.394415
USA003-101_Pre_Healthy,CTAG1B,-3.919639
USA003-101_Pre_Healthy,CLEC7A,-4.172758
USA003-101_Pre_Healthy,TNFRSF4,-3.147667
USA003-101_Pre_Healthy,MS4A6A,-2.804491
USA003-101_Pre_Healthy,ZNF385A,7.780047
USA003-101_Pre_Healthy,ANGPT2,-2.993715
USA003-101_Pre_Healthy,APH1B,-1.939267
USA003-101_Pre_Healthy,RORC,0.104983
USA003-101_Pre_Healthy,GSK3A,8.333196
USA003-101_Pre_Healthy,NECTIN2,0.358242
USA003-101_Pre_Healthy,DPP4,0.645066
USA003-101_Pre_Healthy,CCL2,0.084515
USA003-101_Pre_Healthy,HCST,6.058682
USA003-101_Pre_Healthy,NF1,0.182723
USA003-101_Pre_Healthy,ULBP4(RAET1E),4.385663
USA003-101_Pre_Healthy,S100A9,-1.807342
USA003-101_Pre_Healthy,NFKBIA,2.43954
USA003-101_Pre_Healthy,BNIP3L,1.913315
USA003-101_Pre_Healthy,CST2,-3.977742
USA003-101_Pre_Healthy,APOL6,0.840981
USA003-101_Pre_Healthy,SYCP1,4.685223
USA003-101_Pre_Healthy,LEF1,5.492578
USA003-101_Pre_Healthy,BRD4,1.562707
USA003-101_Pre_Healthy,SLC16A1,-1.875492
USA003-101_Pre_Healthy,THBD,-0.541231
USA003-101_Pre_Healthy,TIGIT,-2.700351
USA003-101_Pre_Healthy,VSIR,-0.53373
USA003-101_Pre_Healthy,TRIM21,-1.253376
USA003-101_Pre_Healthy,NBN,-0.147667
USA003-101_Pre_Healthy,WNT4,-1.082431
USA003-101_Pre_Healthy,CXCL8,-4.132116
USA003-101_Pre_Healthy,FGF9,-4.469595
USA003-101_Pre_Healthy,C5AR1,-3.093949
USA003-101_Pre_Healthy,TNFRSF1B,-0.325003
USA003-101_Pre_Healthy,HLA-DRB5,3.761172
USA003-101_Pre_Healthy,GLUL,3.081049
USA003-101_Pre_Healthy,LY9,-2.580869
USA003-101_Pre_Healthy,TAP1,1.9282
USA003-101_Pre_Healthy,IFIH1,-0.817277
USA003-101_Pre_Healthy,DEPTOR,-0.307123
USA003-101_Pre_Healthy,CSF1R,0.609995
USA003-101_Pre_Healthy,MARCO,-2.03229
USA003-101_Pre_Healthy,NFIL3,-1.346846
USA003-101_Pre_Healthy,IKBKG,-0.209674
USA003-101_Pre_Healthy,CD58,-0.937707
USA003-101_Pre_Healthy,STAT5A,8.249226
USA003-101_Pre_Healthy,LOXL2,-2.260676
USA003-101_Pre_Healthy,SPRY4,-3.353492
USA003-101_Pre_Healthy,NFAM1,-3.808156
USA003-101_Pre_Healthy,SYK,-1.714502
USA003-101_Pre_Healthy,COMP,-1.192094
USA003-101_Pre_Healthy,IFI6,-0.871833
USA003-101_Pre_Healthy,RASGRF1,-4.324139
USA003-101_Pre_Healthy,HDAC5,0.392941
USA003-101_Pre_Healthy,BAMBI,-1.535021
USA003-101_Pre_Healthy,MAGEC1,-4.068773
USA003-101_Pre_Healthy,FYN,0.754793
USA003-101_Pre_Healthy,TNFSF4,-4.214973
USA003-101_Pre_Healthy,CD274,-3.363884
USA003-101_Pre_Healthy,PRKACB,-1.303805
USA003-101_Pre_Healthy,IFIT2,-4.812943
USA003-101_Pre_Healthy,BRWD1,7.717645
USA003-101_Pre_Healthy,PPARG,-0.764238
USA003-101_Pre_Healthy,FYB1,6.047794
USA003-101_Pre_Healthy,PTEN,0.20889
USA003-101_Pre_Healthy,FOXP3,-3.99367
USA003-101_Pre_Healthy,SREBF1,-1.345951
USA003-101_Pre_Healthy,CD36,0.65163
USA003-101_Pre_Healthy,AXIN1,-0.412387
USA003-101_Pre_Healthy,KLRK1,-3.583346
USA003-101_Pre_Healthy,GBP1,0.167911
USA003-101_Pre_Healthy,CXCL11,-3.390404
USA003-101_Pre_Healthy,CXCL10,-5.091758
USA003-101_Pre_Healthy,RIPK1,-0.697103
USA003-101_Pre_Healthy,MMP12,3.810754
USA003-101_Pre_Healthy,REN,-4.824332
USA003-101_Pre_Healthy,PRF1,-2.729814
USA003-101_Pre_Healthy,EIF2AK2,-1.395939
USA003-101_Pre_Healthy,LIF,-2.862528
USA003-101_Pre_Healthy,BRD3,0.20477
USA003-101_Pre_Healthy,IGF2R,-0.733278
USA003-101_Pre_Healthy,FPR1,-3.740109
USA003-101_Pre_Healthy,DUSP5,-2.703368
USA003-101_Pre_Healthy,APC,0.135536
USA003-101_Pre_Healthy,HDAC3,-1.222772
USA003-101_Pre_Healthy,CES3,-2.743835
USA003-101_Pre_Healthy,OAS2,-2.732495
USA003-101_Pre_Healthy,HDAC11,-1.321591
USA003-101_Pre_Healthy,THBS1,0.468429
USA003-101_Pre_Healthy,SLC11A1,-2.605859
USA003-101_Pre_Healthy,MAGEA3/A6,-2.701358
USA003-101_Pre_Healthy,ARID1A,0.644669
USA003-101_Pre_Healthy,CD48,-0.985315
USA003-101_Pre_Healthy,GZMA,-2.765988
USA003-101_Pre_Healthy,ICOSLG,-2.720906
USA003-101_Pre_Healthy,PIK3R5,-2.965145
USA003-101_Pre_Healthy,GZMM,-4.449203
USA003-101_Pre_Healthy,WNT5A,-2.367098
USA003-101_Pre_Healthy,TLR4,-1.161367
USA003-101_Pre_Healthy,GZMB,-1.763237
USA003-101_Pre_Healthy,PARP9,-0.154996
USA003-101_Pre_Healthy,LY96,-1.555656
USA003-101_Pre_Healthy,RAD50,-0.615589
USA003-101_Pre_Healthy,MX1,-0.961195
USA003-101_Pre_Healthy,CENPF,-3.274603
USA003-101_Pre_Healthy,SELL,-4.673794
USA003-101_Pre_Healthy,TNFSF10,1.318626
USA003-101_Pre_Healthy,LRG1,4.685223
USA003-101_Pre_Healthy,IL12RB2,-3.088622
USA003-101_Pre_Healthy,CXCL9,-3.510654
USA003-101_Pre_Healthy,TRAT1,-3.700639
USA003-101_Pre_Healthy,STC1,-3.697246
USA003-101_Pre_Healthy,IL2RB,-3.636705
USA003-101_Pre_Healthy,LILRB4,-1.134204
USA003-101_Pre_Healthy,SOX2,-2.861671
USA003-101_Pre_Healthy,HCK,-1.548929
USA003-101_Pre_Healthy,WNT2B,-0.274135
USA003-101_Pre_Healthy,IL1B,-2.847457
USA003-101_Pre_Healthy,TLR1,-3.89673
USA003-101_Pre_Healthy,NKp44(NCR2),3.047794
USA003-101_Pre_Healthy,CCL22,-2.581147
USA003-101_Pre_Healthy,ICAM2,-2.471281
USA003-101_Pre_Healthy,MAP3K12,-1.750794
USA003-101_Pre_Healthy,JAG1,1.433849
USA003-101_Pre_Healthy,CCL3/L1,-2.413199
USA003-101_Pre_Healthy,SOCS1,-1.430254
USA003-101_Pre_Healthy,BCL2,-0.807601
USA003-101_Pre_Healthy,MAP3K8,-0.766237
USA003-101_Pre_Healthy,MMP1,-6.585202
USA003-101_Pre_Healthy,CMKLR1,-1.334976
USA003-101_Pre_Healthy,MAF,9.336275
USA003-101_Pre_Healthy,NKG2A(KLRC1),4.970626
USA003-101_Pre_Healthy,TNFRSF17,-3.507891
USA003-101_Pre_Healthy,TLR8,-3.600179
USA003-101_Pre_Healthy,TPM1,2.215849
USA003-101_Pre_Healthy,CXorf36,-1.499367
USA003-101_Pre_Healthy,NLRP3,-4.431121
USA003-101_Pre_Healthy,DEFB134,-3.507422
USA003-101_Pre_Healthy,HLA-DQA2,-1.054514
USA003-101_Pre_Healthy,IGHM,4.007152
USA003-101_Pre_Healthy,CX3CR1,-2.221667
USA003-101_Pre_Healthy,APLNR,-2.148433
USA003-101_Pre_Healthy,MXI1,-0.467361
USA003-101_Pre_Healthy,FZD9,-3.464524
USA003-101_Pre_Healthy,COL4A5,-1.438036
USA003-101_Pre_Healthy,FCAR,-2.55694
USA003-101_Pre_Healthy,BRCA2,-3.682347
USA003-101_Pre_Healthy,SFRP4,-2.331379
USA003-101_Pre_Healthy,TLR3,-0.150772
USA003-101_Pre_Healthy,IL2RG,-4.535236
USA003-101_Pre_Healthy,CD84,-1.030313
USA003-101_Pre_Healthy,HLA-DPA1,1.102729
USA003-101_Pre_Healthy,RBL2,0.881601
USA003-101_Pre_Healthy,CCL18,-1.597093
USA003-101_Pre_Healthy,IRF3,0.426489
USA003-101_Pre_Healthy,TNFRSF8,-2.861385
USA003-101_Pre_Healthy,KIR3DL2,-5.20656
USA003-101_Pre_Healthy,TNFSF13,-0.754328
USA003-101_Pre_Healthy,CLECL1,-3.8346
USA003-101_Pre_Healthy,TNFRSF10B,-0.288401
USA003-101_Pre_Healthy,MAGEC2,-6.186168
USA003-101_Pre_Healthy,CDKN2A,-0.563577
USA003-101_Pre_Healthy,ADM,-0.44406
USA003-101_Pre_Healthy,PNOC,-2.935363
USA003-101_Pre_Healthy,CD247,-2.35674
USA003-101_Pre_Healthy,PTPRC,-1.03131
USA003-101_Pre_Healthy,OAS3,-1.481492
USA003-101_Pre_Healthy,LAG3,-3.777532
USA003-101_Pre_Healthy,FOSL1,-3.347866
USA003-101_Pre_Healthy,EOMES,-4.115245
USA003-101_Pre_Healthy,IL10RA,-1.660129
USA003-101_Pre_Healthy,WDR76,-2.209594
USA003-101_Pre_Healthy,GPC4,-1.337144
USA003-101_Pre_Healthy,GTSF1,4.422189
USA003-101_Pre_Healthy,SLAMF7,-3.509384
USA003-101_Pre_Healthy,RSAD2,-2.818792
USA003-101_Pre_Healthy,TLR5,-2.930468
USA003-101_Pre_Healthy,VEGFA,0.221148
USA003-101_Pre_Healthy,ULBP3,4.685223
USA003-101_Pre_Healthy,COL5A1,1.658896
USA003-101_Pre_Healthy,CD3D,-1.894456
USA003-101_Pre_Healthy,FBP1,-1.709636
USA003-101_Pre_Healthy,ERO1A,-1.175268
USA003-101_Pre_Healthy,CCL21,1.523305
USA003-101_Pre_Healthy,E2F3,-1.984843
USA003-101_Pre_Healthy,LDHA,2.916162
USA003-101_Pre_Healthy,MS4A1,-1.883788
USA003-101_Pre_Healthy,CD69,-1.376652
USA003-101_Pre_Healthy,SERPINB5,1.080991
USA003-101_Pre_Healthy,FAP,-1.626586
USA003-101_Pre_Healthy,ITGA2,-0.321157
USA003-101_Pre_Healthy,SIGLEC5,-3.942189
USA003-101_Pre_Healthy,SIRPB2,-2.91865
USA003-101_Pre_Healthy,EPM2AIP1,-0.070967
USA003-101_Pre_Healthy,FGF18,-1.768234
USA003-101_Pre_Healthy,HRAS,1.716427
USA003-101_Pre_Healthy,CCND1,1.77439
USA003-101_Pre_Healthy,LAMB3,0.089908
USA003-101_Pre_Healthy,IL26,3.462831
USA003-101_Pre_Healthy,ID4,1.615321
USA003-101_Pre_Healthy,ITK,4.592114
USA003-101_Pre_Healthy,CCL4,-2.526591
USA003-101_Pre_Healthy,GZMH,-4.409881
USA003-101_Pre_Healthy,API5,1.293211
USA003-101_Pre_Healthy,PTGER4,-1.616527
USA003-101_Pre_Healthy,ITGB8,-1.0479
USA003-101_Pre_Healthy,TNKS,-0.643451
USA003-101_Pre_Healthy,CEACAM1,6.970626
USA003-101_Pre_Healthy,B2M,5.807868
USA003-101_Pre_Healthy,TP53,0.234318
USA003-101_Pre_Healthy,MAGEB2,-2.82935
USA003-101_Pre_Healthy,LYZ,1.326206
USA003-101_Pre_Healthy,NCAM1,-1.37367
USA003-101_Pre_Healthy,TCL1A,-3.663505
USA003-101_Pre_Healthy,HDC,-1.784321
USA003-101_Pre_Healthy,CD27,-3.170004
USA003-101_Pre_Healthy,SBNO2,1.132145
USA003-101_Pre_Healthy,PECAM1,0.353265
USA003-101_Pre_Healthy,SERPINH1,0.479319
USA003-101_Pre_Healthy,SPP1,-3.301567
USA003-101_Pre_Healthy,EGFR,0.643539
USA003-101_Pre_Healthy,CASP8,-1.403525
USA003-101_Pre_Healthy,CCNA1,-4.719634
USA003-101_Pre_Healthy,TNFAIP3,-2.703968
USA003-101_Pre_Healthy,CDC25C,-4.244199
USA003-101_Pre_Healthy,CXCR6,-4.758916
USA003-101_Pre_Healthy,DLL1,-0.949404
USA003-101_Pre_Healthy,OAS1,-0.765438
USA003-101_Pre_Healthy,HLA-DQB1,2.639523
USA003-101_Pre_Healthy,ROBO4,-1.982049
USA003-101_Pre_Healthy,NFKB1,-0.45213
USA003-101_Pre_Healthy,IFI27,2.53667
USA003-101_Pre_Healthy,ULBP1,4.440111
USA003-101_Pre_Healthy,HLA-DMB,-1.802094
USA003-101_Pre_Healthy,CDKN1C,-0.844976
USA003-101_Pre_Healthy,CEP55,-2.559889
USA003-101_Pre_Healthy,ARG1,0.176039
USA003-101_Pre_Healthy,PLOD2,-4.026105
USA003-101_Pre_Healthy,LAIR1,-2.013039
USA003-101_Pre_Healthy,SHC2,-0.876655
USA003-101_Pre_Healthy,STAT3,1.050098
USA003-101_Pre_Healthy,CCL17,3.685223
USA003-101_Pre_Healthy,CD45RO,-1.853101
USA003-101_Pre_Healthy,CD2,-2.142031
USA003-101_Pre_Healthy,IL7R,-3.09479
USA003-101_Pre_Healthy,FLNB,1.360093
USA003-101_Pre_Healthy,PSMB5,1.492328
USA003-101_Pre_Healthy,SLC1A5,0.44502
USA003-101_Pre_Healthy,RICTOR,0.259783
USA003-101_Pre_Healthy,ZAP70,-2.829162
USA003-101_Pre_Healthy,TNFAIP6,-2.016757
USA003-101_Pre_Healthy,BTLA,-3.191975
USA003-101_Pre_Healthy,RELA,-0.049336
USA003-101_Pre_Healthy,STAT5B,7.28301
USA003-101_Pre_Healthy,MMP7,-0.361952
USA003-101_Pre_Healthy,TCF3,-0.221667
USA003-101_Pre_Healthy,IRF8,-2.051742
USA003-101_Pre_Healthy,NOS2,-3.434409
USA003-101_Pre_Healthy,A2M,1.673895
USA003-101_Pre_Healthy,CCL20,-3.888003
USA003-101_Pre_Healthy,MKI67,-2.802349
USA003-101_Pre_Healthy,IFNGR1,1.817861
USA003-101_Pre_Healthy,INHBA,-1.633873
USA003-101_Pre_Healthy,WNT5B,-2.86367
USA003-101_Pre_Healthy,CXCL5,-1.559325
USA003-101_Pre_Healthy,SOX10,-0.860888
USA003-101_Pre_Healthy,EGR1,-1.007799
USA003-101_Pre_Healthy,STAT4,-2.245978
USA003-101_Pre_Healthy,IFIT3,-1.302704
USA003-101_Pre_Healthy,GMIP,-2.668414
USA003-101_Pre_Healthy,ARNT2,-2.034389
USA003-101_Pre_Healthy,UBE2C,-4.157127
USA003-101_Pre_Healthy,IKZF1,6.30581
USA003-101_Pre_Healthy,CHUK,0.8646
USA003-101_Pre_Healthy,T3JAM,4.800701
USA003-101_Pre_Healthy,GHR,-1.402239
USA003-101_Pre_Healthy,TPI1,2.493149
USA003-101_Pre_Healthy,HAVCR2,-3.372296
USA003-101_Pre_Healthy,GOT2,-1.671351
USA003-101_Pre_Healthy,PIK3CA,-1.01068
USA003-101_Pre_Healthy,TNFSF9,-4.030548
USA003-101_Pre_Healthy,IDO1,-2.779477
USA003-101_Pre_Healthy,APOE,3.186059
USA003-101_Pre_Healthy,AICDA,4.144655
USA003-101_Pre_Healthy,LILRB2,-0.953126
USA003-101_Pre_Healthy,PARP4,-0.184747
USA003-101_Pre_Healthy,PFKM,-1.317636
USA003-101_Pre_Healthy,THY1,0.585962
USA003-101_Pre_Healthy,SAMD9,-1.362082
USA003-101_Pre_Healthy,TGFB1,1.05625
USA003-101_Pre_Healthy,FCGR3A,4.914042
USA003-101_Pre_Healthy,CD8A,-2.535537
USA003-101_Pre_Healthy,SELE,-1.413266
USA003-101_Pre_Healthy,CDKN2B,-0.652963
USA003-101_Pre_Healthy,CD5,-2.164045
USA003-101_Pre_Healthy,HLA-A,5.245405
USA003-101_Pre_Healthy,FZD8,-1.585804
USA003-101_Pre_Healthy,BCL2L1,-0.335357
USA003-101_Pre_Healthy,TNFRSF9,-1.022596
USA003-101_Pre_Healthy,XCL1/2,-3.975367
USA003-101_Pre_Healthy,MAGEA4,-5.856519
USA003-101_Pre_Healthy,PMS2,-0.613895
USA003-101_Pre_Healthy,KLRD1,-2.669981
USA003-101_Pre_Healthy,NFATC2,-1.497998
USA003-101_Pre_Healthy,VEGFB,1.422473
USA003-101_Pre_Healthy,CDC20,-2.563677
USA003-101_Pre_Healthy,OTOA,-2.424462
USA003-101_Pre_Healthy,TPSAB1/B2,3.442064
USA003-101_Pre_Healthy,P4HA1,0.068218
USA003-101_Pre_Healthy,P2RY13,-1.778005
USA003-101_Pre_Healthy,EXO1,-4.194019
USA003-101_Pre_Healthy,CD70,-2.045718
USA003-101_Pre_Healthy,DDB2,2.229671
USA003-101_Pre_Healthy,NDUFA4L2,0.78274
USA003-101_Pre_Healthy,IFITM1,1.456105
USA003-101_Pre_Healthy,IFNAR1,0.471742
USA003-101_Pre_Healthy,TREM1,-2.860568
USA003-101_Pre_Healthy,CXCL13,-5.20352
USA003-101_Pre_Healthy,IL22,3.462831
USA003-101_Pre_Healthy,TWIST2,-1.426782
USA003-101_Pre_Healthy,HLA-DRB1,3.761112
USA003-101_Pre_Healthy,FGFR1,0.789857
USA003-101_Pre_Healthy,TBXAS1,-0.892012
USA003-101_Pre_Healthy,NCR1,-3.320134
USA003-101_Pre_Healthy,SOX11,-3.169739
USA003-101_Pre_Healthy,TLR2,-1.424462
USA003-101_Pre_Healthy,TWF1,0.791982
USA003-101_Pre_Healthy,CCL5,-2.671515
USA003-101_Pre_Healthy,ITGAL,-2.67715
USA003-101_Pre_Healthy,MYCT1,-0.557235
USA003-101_Pre_Healthy,CD96,-3.798118
USA003-101_Pre_Healthy,PROM1,-1.324139
USA003-101_Pre_Healthy,OASL,-2.587795
